HospitalID,name,mon_start,tue_start,wed_start,thu_start,fri_start,sat_start,sun_start,hol_start,mon_end,tue_end,wed_end,thu_end,fri_end,sat_end,sun_end,hol_end,businessHours,,,is24
758,에버펫 동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,,21:00,21:00,21:00,21:00,21:00,20:00,20:00,,평일 10:00~21:00/주말 10:00~20:00,,,0
759,24시 SNC 동물메디컬센터,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,매일 00:00~24:00/주간진료 10:00~21:00/야간진료 22:00~09:00,,,1
760,기린동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,18:30,18:30,18:30,18:30,18:30,13:30,,,평일 10:00~18:30/토요일 10:00~13:30,,,0
761,방주동물의료센터,9:30,9:30,9:30,9:30,9:30,9:30,,9:30,19:30,19:30,19:30,19:30,19:30,19:00,,19:00,"평일 09:30~19:30/토,공휴일 09:30~19:00",,,0
762,행복이있는동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:00,19:00,19:00,19:00,19:00,18:00,,,평일 10:00~19:00/토 10:00~18:00,,,0
763,다래동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,18:00,,,평일 10:00~20:00/토 10:00~18:00,,,0
764,디아나동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,20:00,20:00,20:00,20:00,20:00,20:00,,20:00,"평일,토요일,공휴일 10:00~20:00",,,0
765,이상록동물병원,9:30,9:30,13:00,9:30,9:30,,,10:00,19:00,19:00,22:00,19:00,19:00,,,17:00,평일 09:30~19:00 / 수요일 13:00~22:00 / 공휴일 10:00~17:00,,,0
766,스카이동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,,19:00,19:00,19:00,19:00,19:00,16:30,16:30,,평일 10:00~19:00/주말 10:00~16:30,,,0
767,준동물병원,11:00,11:00,11:00,11:00,11:00,11:00,13:00,,19:00,19:00,19:00,19:00,19:00,16:00,17:00,,평일 11:00~19:00 / 토요일 11:00~16:00 / 일요일 13:00~17:00 (예약진료만 가능),,,0
768,이안동물의학센터,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,매일 09:00~21:00,,,0
769,동물병원 닥터K,10:30,10:30,10:30,10:30,10:30,10:30,,10:30,21:00,21:00,21:00,21:00,21:00,18:00,,18:00,"평일 10:30~21:00 / 토,공휴일 10:30~18:00",,,0
770,노아동물병원,,,,,,,,,,,,,,,,,,,,0
771,달링동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:00,19:00,19:00,19:00,19:00,17:00,,,평일 10:00~19:00 / 토요일 10:00~17:00,,,0
772,봄사랑동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:00,19:00,19:00,19:00,19:00,17:00,,,평일 10:00~19:00/토 10:00~17:00,,,0
773,동물병원 움,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,매일 10:00~20:00,,,0
774,넬동물병원,9:30,9:30,9:30,9:30,9:30,9:30,9:30,,22:00,22:00,22:00,22:00,22:00,22:00,20:00,,"평일,토 09:30~22:00/일 09:30~20:00",,,0
775,동물사랑 동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,20:00,,,"평일,토요일 10:00~20:00",,,0
776,참좋은동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,9:30,20:00,20:00,20:00,20:00,20:00,18:00,,18:00,"평일 09:30~20:00/토,공휴일 09:30~18:00",,,0
777,프렌즈동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,20:00,20:00,20:00,20:00,20:00,18:00,,18:00,"평일 10:00~20:00/토,공휴일 10:00~18:00",,,0
778,피카소동물병원,9:30,9:30,9:30,9:30,9:30,9:30,9:30,9:30,20:00,20:00,20:00,20:00,20:00,20:00,17:00,20:00,매일 09:30~20:00 (진료접수마감 19시) / 일요일 09:30~17:00 (진료마감16시),,,0
779,더조은동물의료센터,9:30,9:30,9:30,9:30,9:30,9:30,10:00,,21:30,21:30,21:30,21:30,21:30,21:30,20:00,,월~토 09:30~21:30/일 10:00~20:00,,,0
780,닥터펫동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,매일 10:00~22:00,,,0
781,카카오N동물병원,10:00,10:00,10:00,10:00,10:00,,,,20:00,20:00,20:00,20:00,20:00,,,,평일 10:00~20:00,,,0
782,꿈꾸는동물병원,10:00,10:00,14:00,10:00,10:00,10:00,,,19:00,23:00,19:00,19:00,19:00,16:00,,,"월,목,금요일 10:00~19:00 / 화요일 10:00~23:00 / 수요일 14:00~19:00 / 토요일 10:00~16:00",,,0
783,북악동물병원,9:00,9:00,9:00,9:00,9:00,9:00,,,19:30,19:30,19:30,19:30,19:30,15:00,,,"평일 09:00~19:30/토 09:00~15:00/(일,공휴일 예약진료)",,,0
784,구름동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,19:00,,,평일 10:00~20:00 / 토요일 10:00~19:00,,,0
785,에이플러스동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,20:00,20:00,20:00,20:00,20:00,20:00,18:00,18:00,"월~토 10:00~20:00 / 일,공휴일 10:00~18:00",,,0
786,스마트 동물병원,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,22:30,22:30,22:30,22:30,22:30,22:30,22:30,22:30,매일 09:00~22:30,,,0
787,굿모닝동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:30,19:30,19:30,19:30,19:30,19:30,,,"평일,토요일 10:00~19:30",,,0
788,그레이스동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,매일 10:00~20:00,,,0
789,마로동물병원,,,,,,,,,,,,,,,,,,,,0
790,강남예치과동물병원,9:30,9:30,9:30,9:30,9:30,,,,18:30,18:30,18:30,18:30,18:30,,,,평일 09:30~18:30,,,0
791,현대동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,20:00,,,"평일,토 10:00~20:00",,,0
792,미니주동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,20:00,20:00,20:00,20:00,20:00,19:00,,19:00,"평일 10:00~20:00 / 토,공휴일 10:00~19:00",,,0
793,혜민동물병원,14:00,13:30,11:00,13:30,14:00,12:00,12:00,,16:00,21:00,15:00,21:00,16:00,17:00,17:00,,"월,금 14:00~16:00/화,목 13:30~21:00/수 11:00~15:00/주말 12:00~17:00",,,0
794,한국동물병원,,,,,,,,,,,,,,,,,,,,0
795,둔촌동물병원,10:00,10:00,10:00,10:00,10:00,10:00,11:00,11:00,22:00,22:00,22:00,22:00,22:00,22:00,20:00,20:00,"평일,토요일 10:00~22:00 / 일,공휴일 11:00~20:00",,,0
796,푸른들동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:30,19:30,19:30,19:30,19:30,18:30,,,평일 10:00~19:30 / 토 10:00~18:30,,,0
797,상아동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,21:00,21:00,21:00,21:00,21:00,19:00,,19:00,"평일 10:00~21:00/토,공휴일 10:00~19:00",,,0
798,박동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,18:30,18:30,18:30,18:30,18:30,18:30,18:30,18:30,매일 10:00~18:30,,,0
799,품 동물의료센터,9:00,9:00,9:00,9:00,9:00,,10:00,,22:00,22:00,22:00,22:00,22:00,,20:00,,평일 09:00~22:00/일 10:00~20:00,,,0
800,은빛동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,19:30,19:30,19:30,19:30,19:30,17:30,,12:00,평일 10:00 ~ 19:30 /토 10:00 ~17:30 /공휴일 10:00~ 12:00,,,0
801,조정연동물병원,,,,,,,,,,,,,,,,,,,,0
802,혜원동물병원,9:00,9:00,9:00,9:00,9:00,,,9:00,19:00,19:00,19:00,19:00,19:00,,,19:00,평일 09:00~19:00/공휴일 09:00~19:00,,,0
803,북아현동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,20:00,20:00,20:00,20:00,20:00,20:00,18:00,20:00,매일 10:00~20:00 / 일요일10:00~18:00,,,0
804,미소동물병원,10:30,10:30,10:30,10:30,10:30,10:30,,10:30,20:30,20:30,20:30,20:30,20:30,19:00,,19:00,"평일 10:30~20:30/토,공휴일 10:30~19:00",,,0
805,한샘종합동물병원,9:30,9:30,9:30,9:30,9:30,9:30,9:30,9:30,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,매일 09:30~20:00,,,0
806,대한동물병원,,,,,,,,,,,,,,,,,,,,0
807,서울종합동물병원,9:30,9:30,9:30,9:30,9:30,9:30,9:30,9:30,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,매일 09:30~20:00,,,0
808,해동물병원,9:00,9:00,9:00,9:00,9:00,9:00,,,19:00,19:00,19:00,19:00,19:00,15:00,,,평일 09:00~19:00/토 09:00~15:00,,,0
809,암사동물병원,,,,,,,,,,,,,,,,,,,,0
810,시온동물병원,,,,,,,,,,,,,,,,,,,,0
811,청담눈초롱안과동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,오전 10:00~19:00,,,0
812,케이나인종합동물병원 본점,,,,,,,,,,,,,,,,,,,,0
813,모모동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,20:00,20:00,20:00,20:00,20:00,17:00,,17:00,"평일 10:00~20:00(접수마감 19:30) / 토요일,공휴일 10:00~17:00",,,0
814,엔젤동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,,20:00,20:00,20:00,20:00,20:00,14:30,,,평일 09:30~20:00/토 09:30~14:30,,,0
815,나은동물병원,9:30,9:30,9:30,9:30,9:30,10:00,,,20:00,20:00,20:00,20:00,20:00,19:00,,,평일 09:30~20:00/토 10:00~19:00,,,0
816,리베동물메디컬센터,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,매일 10:00~22:00,,,1
817,늘푸른동물병원,9:00,9:00,9:00,9:00,9:00,9:00,,,19:00,19:00,19:00,19:00,19:00,17:00,,,평일 09:00~19:00 / 토요일 09:00~17:00,,,0
818,pet365 동물병원,9:30,9:30,9:30,9:30,9:30,9:30,9:30,9:30,20:00,20:00,18:00,20:00,20:00,20:00,18:00,18:00,"월,화,목,금,토요일 09:30~20:00 / 수,일,공휴일 09:30~18:00",,,0
819,서울동물심장병원,,9:30,9:30,9:30,9:30,9:30,,,,17:30,17:30,17:30,17:30,17:30,,,화~토요일 09:30~17:30,,,0
820,다랑동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,20:00,20:00,20:00,20:00,20:00,19:00,,20:00,"평일,공휴일 10:00~20:00 / 토요일 10:00~19:00",,,0
821,라임동물병원,9:30,9:30,9:30,9:30,9:30,9:30,9:30,,20:30,20:30,20:30,20:30,20:30,19:00,19:00,,평일 09:30~20:30 / 주말 09:30~19:00,,,0
822,초이스동물병원,,,,,,,,,,,,,,,,,,,,0
823,DS동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,19:00,,,평일 10:00~20:00/토 10:00~19:00,,,0
824,쿨펫동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,매일 10:00~21:00,,,0
825,엔젤동물병원,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,21:00,21:00,21:00,21:00,19:00,21:00,21:00,21:00,매일 09:00~21:00/금 09:00~19:00,,,0
826,24시아프리카동물메디컬센터,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,23:00,23:00,23:00,23:00,23:00,23:00,23:00,23:00,매일 09:00~23:00 (주간진료) / 매일 23:00~09:00 (야간진료),,,1
827,이다종합동물병원,,,,,,,,,,,,,,,,,,,,0
828,리즈 동물병원,10:00,10:00,10:00,10:00,10:00,11:00,,,20:00,20:00,20:00,20:00,20:00,17:00,,,평일 10:00~20:00 / 토요일 10:00~17:00 (진료는 11시부터),,,0
829,드림펫동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:30,19:30,18:00,19:30,19:30,17:30,,,"월,화,목,금 10:00~19:30/수 10:00~18:00/토 10:00~17:30",,,0
830,보노보노동물병원,10:00,10:00,,10:00,10:00,10:00,,,18:30,18:30,,18:30,18:30,18:30,,,"월,화,목,금,토 10:00~18:30 (12:30 오전진료 마감)",,,0
831,주연동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,16:00,,,평일 10:00~20:00/토 10:00~16:00,,,0
832,25시동물병원,10:00,10:00,10:00,10:00,10:00,,,,20:00,20:00,20:00,20:00,20:00,,,,평일 10:00~20:00,,,0
833,정동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:30,19:30,19:30,19:30,19:30,16:30,,,평일 10:00~19:30/토 10:00~16:30,,,0
834,바른동물병원,9:30,9:30,9:30,9:30,9:30,10:00,,10:00,20:00,20:00,20:00,20:00,20:00,18:00,,18:00,"평일 09:30~20:00/토,공휴일 10:00~18:00",,,0
835,위례 별 동물의료센터,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,매일 09:00~22:00,,,0
836,스마일플러스동물병원,10:00,10:00,10:00,10:00,10:00,,12:00,12:00,20:00,20:00,20:00,20:00,20:00,,20:00,20:00,"평일 09:30~20:00(진료는 10:00부터)/일,공휴일 12:00~20:00",,,0
837,상암동물병원,,,,,,,,,,,,,,,,,,,,0
838,온누리종합동물병원,9:30,9:30,9:30,9:30,9:30,9:30,11:00,,21:30,21:30,21:30,21:30,21:30,21:30,19:00,,월~토 09:30~21:30/일 11:00~19:00/야간응급상담전화 운영,,,0
839,스마트동물병원 군자점,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,21:00,21:00,21:00,21:00,21:00,18:00,15:00,18:00,"평일 10:00~21:00 / 토,공휴일 10:00~18:00 / 일요일 10:00~15:00",,,0
840,닥터호오 동물병원,9:30,9:30,9:30,9:30,9:30,9:30,11:00,,20:00,20:00,20:00,20:00,20:00,20:00,17:00,,"평일,토요일 09:30~20:00 / 일요일 11:00~17:00",,,0
841,리오동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,,20:30,20:30,20:30,20:30,20:30,18:00,,,평일 09:30~20:30 / 토요일 09:30~18:00,,,0
842,솔샘동물병원,0:09,0:09,0:09,0:09,0:09,0:09,,,19:30,19:30,19:30,19:30,19:30,15:00,,,평일 00:09~19:30 / 토요일 00:09~15:00,,,0
843,김민재동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,19:00,,,평일 10:00~20:00/토 10:00~19:00,,,0
